student_id,name,program,year
666,Tracy Grant,Computer Science,Sophomore
667,David Harris,Finance,Senior
668,Tammy Boone,Chemistry,Sophomore
669,Nathaniel Lee,Psychology,Junior
670,Michael Morrison,Information Technology,Senior
671,Chelsea Gill,Economics,Sophomore
672,Kristin Mendoza,Mechanical Engineering,Sophomore
673,Felicia Krueger,Biology,Senior
674,Timothy Hayden,Data Science,Sophomore
675,Zachary Mendoza,Economics,Junior
676,Larry Harris,Chemistry,Senior
677,Kristen Rowe,Mechanical Engineering,Junior
678,Joseph Howard,Electrical Engineering,Sophomore
679,Jose Crawford,Psychology,Junior
680,William Harrison,Psychology,Senior
681,Suzanne Wood,Psychology,Senior
682,Justin Walker,Biology,Junior
683,Dean Donovan,Electrical Engineering,Senior
684,Jennifer Hernandez,Civil Engineering,Junior
685,James Whitaker,Psychology,Senior
686,Mr. Michael Scott PhD,Computer Science,Senior
687,Maria Henry,Information Technology,Sophomore
688,Robert Jackson,Electrical Engineering,Senior
689,Katherine Stark,Physics,Sophomore
690,Maria Brown,Mechanical Engineering,Sophomore
691,Ryan Landry,Biology,Sophomore
692,Pamela Gutierrez,Civil Engineering,Senior
693,Crystal Mann,Mechanical Engineering,Sophomore
694,Jonathan Brooks,Economics,Sophomore
695,Mary Jensen,Mechanical Engineering,Junior
696,Mr. Aaron Arnold,Computer Science,Sophomore
697,Joseph Hill,Chemistry,Sophomore
698,Alicia Li,Physics,Junior
699,Renee Browning,Chemistry,Junior
700,Brent Hernandez,Data Science,Sophomore
701,Joseph Ochoa,Finance,Junior
702,James Watson,Marketing,Senior
703,Karl Branch,Civil Engineering,Sophomore
704,Michael Abbott,Data Science,Sophomore
705,Shannon Malone,Information Technology,Senior
706,James Tran,Psychology,Junior
707,Adam Jackson,Marketing,Senior
708,Mr. Richard Knight PhD,Mathematics,Junior
709,Joseph Williams,Marketing,Sophomore
710,Sean Clay,Mathematics,Junior
711,Anthony Jones,Electrical Engineering,Junior
712,Stephanie Elliott,Economics,Junior
713,Timothy Edwards,Electrical Engineering,Sophomore
714,Laurie Goodwin,Civil Engineering,Junior
715,Jennifer Jones,Physics,Senior
716,David Davenport,Finance,Sophomore
717,Steven Rivera,Information Technology,Junior
718,Brenda Hinton,Chemistry,Senior
719,Kathryn Mccann,Physics,Senior
720,Jeffrey Roberson,Biology,Senior
721,Randy Friedman,Physics,Junior
722,Raymond Johnson,Psychology,Junior
723,Willie Henry,Mathematics,Junior
724,Todd Reynolds,Psychology,Junior
725,Mary Miller,Information Technology,Sophomore
726,Rebecca Marquez,Biology,Senior
727,Christian Dawson,Chemistry,Senior
728,Nancy Stewart,Physics,Senior
729,Aaron Parker,Physics,Sophomore
730,Derrick Anderson,Psychology,Senior
731,Jerry Peters,Biology,Junior
732,Alexander Gomez,Computer Science,Senior
733,Kyle Nguyen,Psychology,Senior
734,Edgar Hughes,Civil Engineering,Senior
735,Steven Stein,Computer Science,Senior
736,Laura Jackson,Mechanical Engineering,Junior
737,Charles Turner,Psychology,Junior
738,Arthur Hamilton MD,Civil Engineering,Sophomore
739,Mr. David Wright,Marketing,Junior
740,Linda Gonzalez,Mathematics,Senior
741,Eric Rush,Mathematics,Senior
742,Manuel Brock,Physics,Senior
743,George Ochoa,Civil Engineering,Senior
744,Valerie Taylor,Civil Engineering,Senior
745,Travis Harris,Electrical Engineering,Sophomore
746,Vincent Novak,Electrical Engineering,Sophomore
747,Michael Henry,Electrical Engineering,Senior
748,Dana Bennett,Computer Science,Junior
749,Jenna Wilson,Civil Engineering,Junior
750,Leslie Gardner,Computer Science,Senior
751,Krista Benton,Chemistry,Senior
752,Michael Gonzales,Data Science,Sophomore
753,Michael Fuentes,Physics,Junior
754,Jennifer Porter,Mechanical Engineering,Junior
755,Dana Hopkins,Data Science,Sophomore
756,Rachel Jones,Data Science,Senior
757,Karen Morales DDS,Chemistry,Senior
758,Melissa Stephens,Finance,Junior
759,Heather Woodard,Psychology,Sophomore
760,Margaret Miller,Physics,Junior
761,Mary Kelly,Civil Engineering,Junior
762,Amanda Terrell,Mechanical Engineering,Junior
763,Jennifer Goodwin,Civil Engineering,Sophomore
764,Jessica Smith,Economics,Sophomore
765,Jorge Stone,Data Science,Sophomore
766,Laura Griffin,Psychology,Senior
767,Raymond Chapman,Mechanical Engineering,Senior
768,Haley Johnson,Biology,Senior
769,Jason Nixon,Chemistry,Sophomore
770,Todd Thomas,Civil Engineering,Junior
771,Jesse Clark,Computer Science,Junior
772,Mr. Jeffrey Horton,Finance,Sophomore
773,Eric Patrick,Economics,Junior
774,Samuel Wong,Electrical Engineering,Senior
775,Carly Riggs,Electrical Engineering,Junior
776,Christopher Moore,Marketing,Junior
777,Tina Hall,Psychology,Senior
778,Cody Davidson,Chemistry,Sophomore
779,Allen Mendez,Electrical Engineering,Sophomore
780,Kevin Price,Economics,Sophomore
781,Christine Goodwin,Marketing,Senior
782,Amy Garcia,Chemistry,Senior
783,Chelsea Nguyen,Mathematics,Senior
784,Dennis Huffman,Information Technology,Senior
785,Margaret Harper,Psychology,Junior
786,Laurie Bailey,Mechanical Engineering,Junior
787,Lisa Cervantes,Electrical Engineering,Junior
788,Elizabeth Mendez,Information Technology,Sophomore
789,Cesar Wilson,Computer Science,Sophomore
790,Clayton Steele,Physics,Junior
791,Jennifer Taylor,Information Technology,Sophomore
792,Cody Reid,Mathematics,Senior
793,Maria Cooke,Data Science,Junior
794,Katherine Taylor,Economics,Junior
795,Jerry Brown,Electrical Engineering,Senior
796,Adam Taylor,Mechanical Engineering,Senior
797,Tracey Wagner,Biology,Senior
798,Michael Perry PhD,Mechanical Engineering,Senior
799,Bradley Johnson DDS,Data Science,Junior
800,Donald Medina,Electrical Engineering,Sophomore
801,Jim Newton,Psychology,Junior
802,Krista Wilson,Marketing,Junior
803,Reginald Morrow,Physics,Sophomore
804,Rodney Williams,Mechanical Engineering,Junior
805,Kimberly Fritz,Mathematics,Junior
806,Ronald Potter,Economics,Sophomore
807,Zachary Cole,Psychology,Junior
808,Robert Gonzales,Information Technology,Senior
809,Patricia Young PhD,Chemistry,Senior
810,Heather Page,Electrical Engineering,Junior
811,Carol Taylor,Computer Science,Junior
812,Daniel Brown,Physics,Sophomore
813,Douglas Ryan,Information Technology,Junior
814,Michael Roberts,Information Technology,Senior
815,Scott Duke,Mathematics,Senior
816,Anna Estes,Electrical Engineering,Senior
817,Tamara Riddle,Computer Science,Sophomore
818,Beth Cline,Civil Engineering,Junior
819,Michael Poole,Mathematics,Sophomore
820,Megan Burns,Civil Engineering,Senior
821,Debra Perry,Mathematics,Sophomore
822,Mark Beard,Psychology,Senior
823,Jose Ramirez,Mathematics,Senior
824,Jackie Clements,Mathematics,Sophomore
825,Aaron Schroeder,Chemistry,Sophomore
826,Monica Ellis,Civil Engineering,Senior
827,Heather Brown,Computer Science,Junior
828,Claudia Jordan,Psychology,Sophomore
829,Derrick Clayton,Data Science,Senior
830,Kenneth Knight,Physics,Sophomore
831,Mr. Michael Williams,Information Technology,Senior
832,Richard Stevens,Psychology,Sophomore
833,Scott Alexander,Data Science,Sophomore
834,Tyler Harris,Chemistry,Sophomore
835,Bonnie Santos,Marketing,Junior
836,Timothy Hill,Computer Science,Sophomore
837,Danielle Watson,Physics,Sophomore
838,Carol Sanders,Data Science,Senior
839,Michael Young,Biology,Senior
840,Michele Smith,Information Technology,Senior
841,Casey Perez,Information Technology,Junior
842,Alexandra Dominguez,Economics,Junior
843,Virginia Henderson,Finance,Senior
844,Benjamin Reyes,Information Technology,Junior
845,Ashley Edwards,Finance,Sophomore
846,Breanna Ayala,Marketing,Sophomore
847,Brandi Haney,Mechanical Engineering,Senior
848,Joseph Smith,Finance,Junior
849,Jessica Bowen,Economics,Senior
850,Brittany Jenkins,Computer Science,Sophomore
851,Shannon Miller,Economics,Junior
852,Paul Lawrence,Biology,Senior
853,Victor Edwards,Information Technology,Junior
854,Donald Miller,Mechanical Engineering,Junior
855,Lindsay Lawson,Information Technology,Sophomore
856,Melissa Abbott,Chemistry,Senior
857,Elizabeth Holmes,Data Science,Sophomore
858,Nicole Phillips,Data Science,Junior
859,Steven Blevins,Marketing,Senior
860,Brian Porter MD,Marketing,Senior
861,Vanessa Hatfield,Mechanical Engineering,Junior
862,Bonnie Valencia,Biology,Senior
863,Holly Vega,Finance,Junior
864,Tiffany Townsend,Economics,Senior
865,Austin Baker,Marketing,Junior
866,Antonio Mccormick,Information Technology,Senior
867,Lori Mason,Information Technology,Senior
868,Michael Miller,Electrical Engineering,Senior
869,Lisa Ramirez,Mechanical Engineering,Sophomore
870,Jorge Harris,Biology,Junior
871,Kimberly Myers,Mathematics,Junior
872,Sandra Becker,Chemistry,Junior
873,Michael Blair,Biology,Junior
874,Amy Miller,Mechanical Engineering,Sophomore
875,Jesse Lynch,Chemistry,Junior
876,Patrick Yang,Chemistry,Senior
877,Michael Miles,Physics,Junior
878,Troy Mills,Data Science,Senior
879,Michelle Jackson,Economics,Sophomore
880,Richard Adams,Information Technology,Sophomore
881,Patricia Johnson,Information Technology,Junior
882,Denise Brown,Information Technology,Senior
883,Laura Jones,Mechanical Engineering,Junior
884,Ian Porter,Civil Engineering,Sophomore
885,Holly Scott,Finance,Sophomore
886,Kenneth Sharp,Marketing,Senior
887,Jordan Williams,Finance,Junior
888,Dana Ruiz,Electrical Engineering,Sophomore
889,Chris Velazquez,Biology,Junior
890,Kristen Sloan,Psychology,Senior
891,Jennifer Morris,Civil Engineering,Junior
892,Nathan Nelson,Psychology,Senior
893,Jake Shaw,Computer Science,Junior
894,Cassie Brock,Marketing,Junior
895,Dr. Andrea Marshall,Chemistry,Sophomore
896,Ryan Murphy,Marketing,Senior
897,Aimee Gonzalez,Mathematics,Sophomore
898,Elizabeth Dean,Electrical Engineering,Junior
899,Kevin Snyder,Mathematics,Sophomore
900,Christie Mccullough,Chemistry,Senior
901,Danielle Smith,Chemistry,Sophomore
902,David Reed,Civil Engineering,Junior
903,Sherry Tapia,Marketing,Sophomore
904,Matthew Sweeney,Civil Engineering,Junior
905,Ashley Moreno,Psychology,Senior
906,Johnathan Brown,Civil Engineering,Senior
907,Michelle Davis DVM,Marketing,Senior
908,Kelly Haynes,Electrical Engineering,Senior
909,William Miller,Computer Science,Senior
910,Casey Wilkins,Electrical Engineering,Senior
911,Keith Graham,Physics,Sophomore
912,Cynthia Green,Data Science,Junior
913,Robert Haynes,Mechanical Engineering,Junior
914,Emily Nelson,Chemistry,Junior
915,Dale Chan,Computer Science,Sophomore
916,Brittney Martin,Psychology,Sophomore
917,Jason Herrera,Marketing,Senior
918,Christine Parker,Biology,Sophomore
919,Bryan Moore,Data Science,Senior
920,Samantha Terry,Electrical Engineering,Sophomore
921,Russell Murphy,Information Technology,Senior
922,David Kelly,Finance,Sophomore
923,Megan Green,Biology,Junior
924,Amanda Sullivan MD,Economics,Junior
925,Danielle Murray,Data Science,Junior
926,Brenda Smith,Physics,Senior
927,Vickie Anderson,Chemistry,Senior
928,Jacqueline Mccoy,Marketing,Sophomore
929,Lauren Green,Computer Science,Sophomore
930,Alison Brown,Data Science,Senior
931,Jill Anderson,Computer Science,Senior
932,Sandra Rivera,Information Technology,Junior
933,Joel Jackson,Economics,Senior
934,Samantha Foster,Biology,Junior
935,Michael Thompson,Marketing,Junior
936,Cody Ramirez,Biology,Junior
937,Amanda Harvey,Mathematics,Senior
938,Edward Jenkins,Information Technology,Junior
939,Amy Ramirez,Biology,Sophomore
940,Curtis Wilkerson,Physics,Senior
941,Lydia Pham,Electrical Engineering,Senior
942,Virginia Casey,Economics,Senior
943,Joshua Washington,Electrical Engineering,Junior
944,Kathryn Price,Computer Science,Sophomore
945,Francis Robinson,Biology,Senior
946,Paula Brown,Computer Science,Sophomore
947,Kendra Wang DVM,Mathematics,Junior
948,Ariel Sandoval,Mathematics,Sophomore
949,Robert Stark,Civil Engineering,Junior
950,Zachary Robinson,Physics,Junior
951,Rebecca Kelly,Information Technology,Sophomore
952,Sarah Thompson,Economics,Senior
953,Renee Wolfe,Biology,Sophomore
954,Alyssa Haynes,Data Science,Junior
955,Kristy Hart,Finance,Senior
956,William Keith,Mathematics,Senior
957,Eric Henry Jr.,Finance,Senior
958,Daniel Fox,Civil Engineering,Junior
959,Thomas Harris,Information Technology,Junior
960,Mitchell Sellers,Psychology,Senior
961,Erica Johnson,Computer Science,Junior
962,Sylvia Schroeder,Computer Science,Junior
963,Shannon Yu,Information Technology,Junior
964,Tom Foster,Marketing,Junior
965,Eric Taylor,Marketing,Junior
966,Travis Conner,Mechanical Engineering,Senior
967,Marie Thompson,Biology,Junior
968,Melissa Mcfarland,Information Technology,Junior
969,Courtney Chapman,Computer Science,Junior
970,Eric Barker,Data Science,Senior
971,Nicholas Rush,Economics,Senior
972,Jenna Gamble,Chemistry,Sophomore
973,Amanda Guzman,Biology,Sophomore
974,Tracy Walker,Mathematics,Junior
975,Taylor Taylor,Marketing,Junior
976,Cynthia Haas,Finance,Sophomore
977,Stephen Davis,Biology,Junior
978,Margaret Tanner,Mechanical Engineering,Junior
979,Derek Wright,Mathematics,Junior
980,David Rodriguez,Civil Engineering,Sophomore
981,James Oconnor,Information Technology,Senior
982,Stacey Snyder,Electrical Engineering,Sophomore
983,Joshua Garcia,Finance,Senior
984,Sean Curtis,Mathematics,Junior
985,Carla Jones,Chemistry,Senior
986,Elizabeth Flores,Psychology,Senior
987,Angela Jackson,Psychology,Sophomore
988,Nicholas Payne,Mathematics,Sophomore
989,Anna Wheeler,Data Science,Junior
990,Karen Johnson,Mathematics,Sophomore
991,Carmen Preston,Marketing,Sophomore
992,Brian Harris,Civil Engineering,Senior
993,Michael Bowen,Information Technology,Sophomore
994,Deborah Campbell,Civil Engineering,Senior
995,Anthony Armstrong,Economics,Junior
996,Brittany Ward,Civil Engineering,Senior
997,Edward Stanley,Civil Engineering,Senior
998,Christina Johnson,Economics,Senior
999,Edgar Miller,Marketing,Senior
1000,Elizabeth Sanders,Electrical Engineering,Senior
1001,Matthew Davis MD,Chemistry,Senior
1002,Stephen Wood,Chemistry,Sophomore
1003,Dennis Marshall,Economics,Sophomore
1004,Derrick Brown,Economics,Junior
1005,Mary Miller,Electrical Engineering,Junior
1006,Joshua Arellano,Civil Engineering,Junior
1007,Kristen Randall,Marketing,Sophomore
1008,Jennifer Nichols,Chemistry,Senior
1009,Karen Keith,Information Technology,Junior
1010,Blake Orr,Economics,Junior
1011,Kathryn Lester,Computer Science,Sophomore
1012,Megan Oliver,Chemistry,Junior
1013,Peter Thompson,Information Technology,Senior
1014,Dr. Rhonda Martinez,Psychology,Sophomore
1015,William Graham,Marketing,Senior
1016,Lori Flowers MD,Finance,Junior
1017,Suzanne Jones,Economics,Senior
1018,James Nguyen,Finance,Senior
1019,Jimmy Marks,Computer Science,Junior
1020,Lisa Mills,Civil Engineering,Senior
1021,Jason Hernandez,Electrical Engineering,Sophomore
1022,Olivia Ayers,Chemistry,Senior
1023,Kristine Garcia,Economics,Senior
1024,Joseph Cooper,Data Science,Sophomore
1025,James Washington,Economics,Sophomore
1026,Amanda Hill,Civil Engineering,Junior
1027,Lee Steele,Mechanical Engineering,Sophomore
1028,Steve Rivera,Finance,Senior
1029,Patrick Mccall,Data Science,Sophomore
1030,Alicia Roth,Mathematics,Senior
1031,Douglas Vasquez,Economics,Junior
1032,Annette Melton,Finance,Senior
1033,William Ramos,Marketing,Sophomore
1034,Debra Butler,Chemistry,Junior
1035,Chelsea Lewis,Physics,Junior
1036,Natalie Malone,Biology,Junior
1037,Samantha Robertson,Electrical Engineering,Senior
1038,Eric Hunter,Computer Science,Senior
1039,Samuel Suarez,Electrical Engineering,Junior
1040,Corey Whitaker,Information Technology,Junior
1041,Danielle Bryant,Information Technology,Senior
1042,Michele Hill,Electrical Engineering,Junior
1043,Kathy Reid,Physics,Junior
1044,Andre Watson,Mechanical Engineering,Senior
1045,Cassandra Harrell,Marketing,Sophomore
1046,Hannah Martin,Chemistry,Sophomore
1047,Nicole Barker,Marketing,Senior
1048,James Martin,Data Science,Junior
1049,Traci Vincent,Physics,Senior
1050,Megan Adams,Mechanical Engineering,Senior
1051,Alejandro Deleon,Biology,Sophomore
1052,Alexa Buck,Marketing,Senior
1053,Lindsay Smith,Information Technology,Junior
1054,Robert Torres,Finance,Junior
1055,Maria Coleman,Electrical Engineering,Junior
1056,Gregory King,Psychology,Sophomore
1057,Michael Holloway,Electrical Engineering,Senior
1058,Brian Hunt,Psychology,Senior
1059,Sarah Brooks,Electrical Engineering,Senior
1060,Lisa Evans,Information Technology,Senior
1061,Arthur Mcneil,Electrical Engineering,Junior
1062,Shannon Green,Finance,Junior
1063,Stephanie Evans,Computer Science,Junior
1064,Ralph Yoder,Physics,Sophomore
1065,Rebekah Greene,Mathematics,Junior
1066,Melanie Griffith,Civil Engineering,Junior
1067,Yolanda Green,Mathematics,Sophomore
1068,James Johnson,Data Science,Sophomore
1069,Laura Lee,Information Technology,Junior
1070,Courtney Nichols,Psychology,Sophomore
1071,Susan Powers,Finance,Senior
1072,Sarah Pittman,Psychology,Senior
1073,Catherine Davis,Finance,Sophomore
1074,David Stokes,Electrical Engineering,Junior
1075,Catherine Frazier,Civil Engineering,Senior
1076,Brandon Kelly,Data Science,Senior
1077,Elizabeth French,Biology,Sophomore
1078,David Carter,Data Science,Sophomore
1079,Julie Delacruz,Psychology,Senior
1080,Terry Jones,Civil Engineering,Senior
1081,Kathryn Dillon,Civil Engineering,Sophomore
1082,Edwin Brown,Mechanical Engineering,Junior
1083,Brenda Gonzalez,Computer Science,Junior
1084,Keith Knox,Chemistry,Senior
1085,Eugene Baldwin,Mechanical Engineering,Sophomore
1086,Katherine Welch,Economics,Senior
1087,Mark Smith,Physics,Senior
1088,Philip Jackson,Civil Engineering,Junior
1089,Katherine Gallagher,Mathematics,Senior
1090,Lucas Schultz,Mathematics,Junior
1091,Vincent Reyes,Civil Engineering,Junior
1092,Curtis Watson,Psychology,Sophomore
1093,Frank Whitaker,Chemistry,Senior
1094,Michael Sims,Marketing,Junior
1095,Michael Cooper,Economics,Junior
1096,James Chapman,Civil Engineering,Junior
1097,Rodney Evans,Finance,Senior
1098,Nicholas Carlson,Biology,Sophomore
1099,Stephen Cowan,Psychology,Sophomore
1100,Steven Howard,Civil Engineering,Senior
1101,Travis Hull,Data Science,Junior
1102,Darryl Acosta,Computer Science,Senior
1103,Nicholas Lawrence,Economics,Junior
1104,Jacob Santos,Finance,Sophomore
1105,Shawn Scott,Mechanical Engineering,Senior
1106,Amber Vang,Psychology,Sophomore
1107,Martha Smith,Physics,Sophomore
1108,Jennifer James,Civil Engineering,Sophomore
1109,Kara Hernandez,Physics,Junior
1110,Lorraine Turner,Finance,Sophomore
1111,Mary Nelson,Psychology,Junior
1112,Breanna Rivas,Information Technology,Sophomore
1113,Nathan Wilson,Psychology,Junior
1114,Brian Gonzalez,Chemistry,Sophomore
1115,Dennis Mills,Biology,Sophomore
1116,Michael Phillips,Biology,Senior
1117,Jon Clark,Chemistry,Sophomore
